""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0060675"	"BP"	"GO:0060675"	"ureteric bud morphogenesis"	"29/4529"	"66/18614"	0.000370415349366342	0.0101543071876725	0.00799825566152284	"56998/9653/5087/183/55083/3237/3280/1739/2247/2668/2297/2246/2737/4609/5727/3611/55366/6495/26585/9955/9953/3975/3217/6662/80000/596/650/64412/3911"	29
"GO:0032006"	"BP"	"GO:0032006"	"regulation of TOR signaling"	"45/4529"	"116/18614"	0.000372158176734568	0.0101543071876725	0.00799825566152284	"6195/83667/64121/10269/5563/10542/2629/28956/8444/7107/10000/23677/10641/5290/1609/93627/64083/253260/5562/153129/96459/58528/6098/54468/203228/2021/56834/143686/51322/3071/144577/9891/3091/197131/84219/9894/23274/140775/81929/4864/220441/126282/11133/84335/84861"	45
"GO:0001890"	"BP"	"GO:0001890"	"placenta development"	"56/4529"	"152/18614"	0.000373041173146125	0.0101543071876725	0.00799825566152284	"4853/405/55870/9191/5743/2034/9394/659/5468/4311/59343/3280/3516/6696/51176/56977/1437/1432/7942/10370/4216/1956/5764/10049/4693/23641/1508/6781/7274/23462/6788/5747/133/10935/5654/7421/3856/144455/26259/2706/10038/25831/3091/677/207/113026/2186/2885/9021/100/1051/655/682/26528/3976/79879"	56
"GO:0019079"	"BP"	"GO:0019079"	"viral genome replication"	"49/4529"	"129/18614"	0.000374833738185432	0.0101600503548659	0.0080027793891067	"80149/5586/10542/9869/103/3428/6041/2494/5629/5610/201626/55254/5359/1487/3576/10318/7124/6732/9474/5071/9189/2332/7415/2040/10581/8519/10410/117854/440026/63901/1488/55196/8091/4940/54737/8812/440275/9683/6347/596/55337/5886/684/6598/22880/9582/27350/60489/104"	49
"GO:0019867"	"CC"	"GO:0019867"	"outer membrane"	"81/4724"	"238/19518"	0.000377160435330185	0.00462021533279476	0.00350693036359645	"65018/79639/374986/4170/5298/10456/4580/55154/84134/5743/8564/2043/56947/129807/5894/132671/2180/56172/7416/54974/670/10981/56895/5071/54543/51024/2710/4128/51309/51566/9823/2182/10857/65991/665/54332/5339/23230/9830/445/55626/79073/572/1374/79671/55847/84883/84896/54708/85450/57678/51703/664/4257/3845/10059/120892/4891/84749/22877/7316/140707/23111/599/23224/79789/161176/90427/8303/80777/80179/80347/56907/596/116151/81890/126129/56993/1727/706/25813"	81
"GO:0001657"	"BP"	"GO:0001657"	"ureteric bud development"	"39/4529"	"97/18614"	0.000385302545789176	0.0103227595287407	0.008130940724693	"56998/9653/5087/183/55083/130497/6382/3237/5915/3280/1739/9353/2247/10409/2668/2297/2246/2296/2737/4609/5727/3611/55366/10220/6495/384/26585/2303/9955/9953/3975/3217/6662/80000/596/650/64412/655/3911"	39
"GO:0060993"	"BP"	"GO:0060993"	"kidney morphogenesis"	"39/4529"	"97/18614"	0.000385302545789176	0.0103227595287407	0.008130940724693	"56998/10269/9653/5087/183/55083/130497/3237/3280/1739/5530/2247/10409/2668/2297/51301/2246/5159/2737/4609/5727/3611/55366/120892/6495/26585/9245/9955/9953/3975/3217/6662/80000/596/650/64412/655/3911/3976"	39
"GO:0022409"	"BP"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"105/4529"	"321/18614"	0.000385657267574372	0.0103227595287407	0.008130940724693	"8764/8613/3716/26191/51043/50848/22920/27/1604/11221/3707/55083/114548/3552/3553/27177/2736/1803/3676/7048/58515/7474/201627/9223/64332/3592/5290/3280/399/5530/51176/4651/3572/972/9308/10385/3105/3133/10211/7124/3127/3123/3117/3108/3111/3113/3115/100133941/2534/8876/10370/4301/55274/3569/2737/7784/857/5420/6604/4067/8767/3037/80380/301/8013/960/4192/55626/923/572/10524/648/1326/288/57178/57678/101/7480/3071/9840/10808/1948/207/7082/567/64410/3566/9780/146850/6347/84034/10892/140885/100/655/8943/970/7297/6597/23149/84807/5329/6598/3956/861"	105
"GO:0007219"	"BP"	"GO:0007219"	"Notch signaling pathway"	"64/4529"	"179/18614"	0.000389924254320821	0.0103936656006513	0.00818679139777325	"4853/100996763/51107/23385/5664/6868/26160/307/3232/92737/7079/7048/6091/11235/3280/3516/10098/55534/8470/3572/9794/2296/2762/4855/221336/892/1021/4100/4204/157285/56892/6591/23462/1903/55343/23220/84441/10413/57178/81619/159686/84934/56339/4323/4792/6495/6400/207/83464/55897/2303/84667/3996/6774/55273/6909/6662/57534/650/182/23509/655/4854/374887"	64
"GO:0003206"	"BP"	"GO:0003206"	"cardiac chamber morphogenesis"	"48/4529"	"126/18614"	0.000395759052715368	0.0104486187869319	0.00823007644176146	"9249/4853/5629/6262/2274/659/7048/7474/6091/6474/3280/53834/7468/9353/3516/1909/6423/1363/4208/6586/2296/10370/8701/6604/3084/55636/23462/23414/7046/2022/55742/4193/6926/3091/7168/55897/2294/2303/7157/54903/6909/2280/650/182/655/7040/10848/9510"	48
"GO:0043122"	"BP"	"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	"87/4529"	"258/18614"	0.000396289232065135	0.0104486187869319	0.00823007644176146	"57449/65018/3065/55223/80149/4919/79971/1491/10542/389/653519/56957/1893/6275/6284/55870/57162/3552/3553/10010/8837/843/7474/10342/27032/286827/79155/1665/399/64116/79931/2149/2150/972/10318/8878/7124/3123/347734/10758/2534/2697/7128/5071/3315/11040/60401/2316/8795/8767/84270/1902/7099/7185/153090/10783/64170/117854/85363/10346/56674/79671/10133/8945/81603/51026/7334/10206/84962/5587/57161/54469/339123/7329/9516/54386/9100/4215/8780/10892/2280/8904/57153/684/4793/91662/3956"	87
"GO:0007249"	"BP"	"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"97/4529"	"293/18614"	0.000396865346203517	0.0104486187869319	0.00823007644176146	"57449/65018/3065/55223/80149/79753/4919/79971/1491/10542/389/653519/56957/1893/6275/6284/55870/57162/3552/3553/10010/8837/843/3656/64343/7474/10342/27032/55179/286827/79155/1665/399/64116/79931/1909/2149/2150/972/10318/8878/7124/3123/347734/10758/2534/2697/7128/5071/3315/11040/60401/2316/8795/8767/84270/1902/7099/7185/153090/10783/64170/117854/85363/10346/56674/79671/10133/8945/4791/81603/23085/51026/7334/10206/84962/5587/4792/57161/207/54469/339123/7329/9516/54386/9100/4215/8780/10892/2280/140885/8904/57153/684/4793/91662/3956"	97
"GO:0043405"	"BP"	"GO:0043405"	"regulation of MAP kinase activity"	"66/4529"	"186/18614"	0.000406540024143034	0.0106596453677341	0.00839629600883164	"26191/2629/5997/11221/64853/183/28951/7039/3553/2043/5468/152110/1849/7474/6091/5291/11235/7345/2247/6423/56034/4208/2246/5159/1843/7124/100133941/23328/4216/5154/1956/857/10251/2260/8754/4067/10221/3301/7099/153090/6609/7251/9479/5871/8325/22943/27250/101/80824/120892/3356/84962/5607/1856/146850/23533/51755/8792/6317/650/655/3643/7040/348/4282/10454"	66
"GO:0005776"	"CC"	"GO:0005776"	"autophagosome"	"45/4724"	"117/19518"	0.000411201155817312	0.00495463687747089	0.003760769846129	"56893/79443/25978/7879/3064/57533/23001/9140/8878/9474/25851/29978/3920/91782/9583/9821/94241/203228/51510/29979/55626/2495/7405/10133/8031/29982/23232/143187/23710/120892/10548/5587/22863/57617/11345/81631/4077/9842/10241/55062/2548/201475/57132/58476/2512"	45
"GO:0072384"	"BP"	"GO:0072384"	"organelle transport along microtubule"	"37/4529"	"91/18614"	0.000415056458339914	0.010838710115348	0.00853734015934946	"23557/80128/22920/5861/66008/55686/79443/3064/55330/7345/63971/1780/8409/10013/51566/10947/55638/23287/5870/9638/26985/119032/7846/92558/55860/3091/23224/26258/8120/5048/10749/4137/30850/9371/8943/79036/25777"	37
"GO:0004842"	"MF"	"GO:0004842"	"ubiquitin-protein transferase activity"	"143/4684"	"438/18369"	0.000420531976591714	0.0281888853580092	0.0258933496952868	"118424/5192/10277/23352/127544/55223/27246/55585/27252/149041/64326/29089/51514/9781/57162/7844/64795/284996/151525/57574/64320/51665/56852/7428/7325/7324/10425/23024/868/11342/286827/165918/10296/6047/26234/29945/84708/55008/51191/23321/57630/205860/339976/10299/1161/55521/115123/7320/153769/22838/26262/90933/255488/23113/57531/10758/7128/5071/54476/223082/23072/57154/89122/9690/6103/54880/9968/79589/90293/7319/26260/91694/23087/84675/55284/11059/25897/90390/10210/9830/54542/90678/727800/117854/85363/10346/50862/1643/80829/23220/84447/55298/7321/55749/54708/8945/118611/92979/4193/7334/26259/9921/6049/10206/26224/23077/79596/55632/25831/114088/57161/9870/51676/54551/57617/197131/5371/51283/267/55159/84937/7326/51003/79018/7126/672/54894/4591/51136/64750/114804/57534/54941/23327/10892/220441/51257/148203/126433/9040/23759/84133/7267"	143
"GO:0007435"	"BP"	"GO:0007435"	"salivary gland morphogenesis"	"17/4529"	"32/18614"	0.000422242233019282	0.0109817170239509	0.00864998258735856	"5361/23129/7124/5154/1956/3082/4824/5423/6591/5080/7043/55727/2252/7052/655/3911/7040"	17
"GO:0042176"	"BP"	"GO:0042176"	"regulation of protein catabolic process"	"116/4529"	"361/18614"	0.000429226008907379	0.0111183382307299	0.00875759518173927	"65018/127544/9860/9554/2629/56893/9191/64326/51514/56776/9781/4953/28951/51374/150684/3553/10213/7341/5270/5707/10533/9686/7079/10425/7474/868/7879/26234/152503/57630/1601/6880/324/153769/255488/3077/8870/7124/2729/2534/7128/51429/7430/5071/90637/1956/857/7076/29978/79589/2332/10134/2316/51201/8754/6386/55353/25897/10221/90865/7415/29979/210/153090/20/258010/54972/51322/8945/101/8078/120892/7480/4035/4193/26259/2308/23077/5720/5721/25831/5706/6815/51339/3320/9529/207/4130/9101/302/8554/5045/9683/1728/11345/83547/5709/51136/5705/8313/6662/7077/1453/9491/5476/10297/4946/6449/51257/5886/5566/79016/22933/348/26088/27351"	116
"GO:0035272"	"BP"	"GO:0035272"	"exocrine system development"	"22/4529"	"46/18614"	0.000445850790900005	0.0114753043003114	0.00903876708586175	"79971/3321/5361/23129/2296/7124/5154/1956/3082/4824/5423/6591/5080/7043/55727/2252/6662/7052/655/3911/3643/7040"	22
"GO:0042594"	"BP"	"GO:0042594"	"response to starvation"	"72/4529"	"207/18614"	0.000446579401475383	0.0114753043003114	0.00903876708586175	"83667/80149/64121/84879/6513/5563/57535/1513/2629/3428/9213/2752/467/5610/92196/659/1373/10533/10641/83939/5562/5019/96459/3077/10919/1026/7942/58528/9474/26100/54468/11152/3920/51765/3309/133/55626/10524/143686/8644/5599/23710/120892/54407/144577/9891/2308/8428/91875/5106/5587/22863/4149/1965/440275/84219/23274/79567/11345/81631/8140/7157/55062/81929/55364/220441/8792/596/7538/11133/1312/10634"	72
"GO:1902903"	"BP"	"GO:1902903"	"regulation of supramolecular fiber organization"	"120/4529"	"376/18614"	0.000464488645328999	0.0118879484366274	0.00936379500145313	"832/3925/6548/126820/22911/84722/829/389/58497/6281/10456/55243/50848/5202/5999/10092/23271/25802/5629/375/22924/55704/119/9168/822/55845/90102/3059/5290/1739/118/9948/9353/22998/57606/57482/55435/171024/9037/253260/5734/5295/100506658/2150/5921/324/5201/11346/51429/5071/2006/3984/10344/6369/136319/7114/10013/286527/4204/2316/7411/10395/10174/10565/114822/23189/203228/7111/7046/1902/81873/157922/23075/30008/116985/1410/6840/120/2288/3071/6249/10810/8874/1073/23116/382/10979/2764/6710/7043/123016/51466/54551/7082/146057/4130/9101/29767/29766/7168/50810/10300/29109/146206/23406/1440/4137/2885/343578/5203/10297/79709/85415/348/24139/2909/91663/9647/27124/11078"	120
"GO:0001968"	"MF"	"GO:0001968"	"fibronectin binding"	"17/4684"	"31/18369"	0.00046593173006459	0.0281888853580092	0.0258933496952868	"1520/1513/84695/7130/3676/3488/151887/131578/6423/3486/59339/51144/3489/4313/3690/3675/284297"	17
"GO:0031968"	"CC"	"GO:0031968"	"organelle outer membrane"	"80/4724"	"236/19518"	0.000468782656918681	0.00550659874318717	0.0041797312336401	"65018/79639/374986/4170/5298/10456/4580/55154/84134/5743/8564/2043/56947/129807/5894/132671/2180/7416/54974/670/10981/56895/5071/54543/51024/2710/4128/51309/51566/9823/2182/10857/65991/665/54332/5339/23230/9830/445/55626/79073/572/1374/79671/55847/84883/84896/54708/85450/57678/51703/664/4257/3845/10059/120892/4891/84749/22877/7316/140707/23111/599/23224/79789/161176/90427/8303/80777/80179/80347/56907/596/116151/81890/126129/56993/1727/706/25813"	80
"GO:0046467"	"BP"	"GO:0046467"	"membrane lipid biosynthetic process"	"55/4529"	"150/18614"	0.000479390787380248	0.0122127356275631	0.00961962052855997	"55650/8613/81849/10026/29956/2629/93183/8703/5279/8560/51097/8708/375298/94101/64090/10402/151742/84002/166929/7368/5562/79993/64924/60481/6785/427/6482/10558/84302/7357/8818/20/6609/221/56624/259230/142891/83401/2583/9375/5587/171546/9517/6483/242/59344/10400/94005/284098/29906/2531/55304/128869/8813/8612"	55
"GO:0030117"	"CC"	"GO:0030117"	"membrane coat"	"37/4724"	"92/19518"	0.000479486149066638	0.00550659874318717	0.0041797312336401	"553115/1314/130340/9276/205428/1173/22872/10427/9871/132320/1212/56479/3482/9179/1174/10947/91056/56681/26985/25977/22818/8906/11154/10484/85439/57617/23431/8120/164/51226/57132/10483/8943/58513/8218/162/8867"	37
"GO:0048475"	"CC"	"GO:0048475"	"coated membrane"	"37/4724"	"92/19518"	0.000479486149066638	0.00550659874318717	0.0041797312336401	"553115/1314/130340/9276/205428/1173/22872/10427/9871/132320/1212/56479/3482/9179/1174/10947/91056/56681/26985/25977/22818/8906/11154/10484/85439/57617/23431/8120/164/51226/57132/10483/8943/58513/8218/162/8867"	37
"GO:0052813"	"MF"	"GO:0052813"	"phosphatidylinositol bisphosphate kinase activity"	"8/4684"	"10/18369"	0.000479787889565853	0.0281888853580092	0.0258933496952868	"5293/8394/5291/5290/5286/253430/146850/23396"	8
"GO:0007565"	"BP"	"GO:0007565"	"female pregnancy"	"66/4529"	"187/18614"	0.000480981026427998	0.0122127356275631	0.00961962052855997	"1307/6513/55585/55870/9191/5743/5997/824/183/3553/659/3488/7048/952/3490/6696/56977/5618/1393/4012/5066/2697/10370/5764/412/4693/7076/10916/7216/367/538/2182/23641/285/1508/6781/5125/5069/133/10935/2288/81539/54407/7421/3678/2706/730249/10038/5228/7043/207/4313/3690/3675/1636/64750/596/7056/682/26528/79816/5669/5675/5672/3976/23780"	66
"GO:0034138"	"BP"	"GO:0034138"	"toll-like receptor 3 signaling pathway"	"11/4529"	"17/18614"	0.000483042355374984	0.0122167877595626	0.00962281227636778	"26191/57162/57590/23180/79155/2150/10211/7124/7128/857/29979"	11
"GO:0001965"	"MF"	"GO:0001965"	"G-protein alpha-subunit binding"	"15/4684"	"26/18369"	0.000486271425364572	0.0281888853580092	0.0258933496952868	"29899/5999/5997/6000/55704/2149/2150/84059/23328/3482/1902/26086/4925/6001/55188"	15
"GO:0071260"	"BP"	"GO:0071260"	"cellular response to mechanical stimulus"	"31/4529"	"73/18614"	0.000489400817392212	0.0122366256467731	0.00963843800944453	"6548/6513/477/50848/5743/183/3553/2247/5734/654/2729/358/136319/8795/5339/90865/7099/2022/572/5599/9531/664/54407/8738/1535/9780/3690/1277/3759/6662/1265"	31
"GO:0021537"	"BP"	"GO:0021537"	"telencephalon development"	"90/4529"	"270/18614"	0.000489753511493769	0.0122366256467731	0.00963843800944453	"2048/3065/84879/6513/22911/100996763/63827/477/5629/238/6546/8941/5915/7474/27086/6091/200894/7545/3280/10460/9353/2044/51176/79633/836/57688/1436/7280/81853/3400/79969/266727/114327/5454/358/3624/2737/1956/55695/10371/1021/1749/3912/93986/1020/6867/55636/83696/23287/79048/1902/153090/9355/5080/4192/572/3014/4900/9638/57178/25911/664/3736/113246/120892/54407/7846/79600/84678/2290/51199/3091/112840/23224/123016/317762/8482/9289/1459/1398/5048/3975/1000/650/22803/10501/5802/478/1399/25777"	90
"GO:0072163"	"BP"	"GO:0072163"	"mesonephric epithelium development"	"39/4529"	"98/18614"	0.000491485003481474	0.0122366256467731	0.00963843800944453	"56998/9653/5087/183/55083/130497/6382/3237/5915/3280/1739/9353/2247/10409/2668/2297/2246/2296/2737/4609/5727/3611/55366/10220/6495/384/26585/2303/9955/9953/3975/3217/6662/80000/596/650/64412/655/3911"	39
"GO:0072164"	"BP"	"GO:0072164"	"mesonephric tubule development"	"39/4529"	"98/18614"	0.000491485003481474	0.0122366256467731	0.00963843800944453	"56998/9653/5087/183/55083/130497/6382/3237/5915/3280/1739/9353/2247/10409/2668/2297/2246/2296/2737/4609/5727/3611/55366/10220/6495/384/26585/2303/9955/9953/3975/3217/6662/80000/596/650/64412/655/3911"	39
"GO:0016504"	"MF"	"GO:0016504"	"peptidase activator activity"	"24/4684"	"50/18369"	0.000492499954741358	0.0281888853580092	0.0258933496952868	"65018/51107/1520/1513/10010/10213/2335/26577/6423/5118/857/4824/9166/7415/1515/572/317/5720/5721/83464/489/11047/91662/23786"	24
"GO:0019827"	"BP"	"GO:0019827"	"stem cell population maintenance"	"63/4529"	"177/18614"	0.000494464540990882	0.0122366256467731	0.00963843800944453	"3065/5928/22911/6944/5396/5629/51742/23160/81606/55818/55183/5894/3280/9079/80306/3516/5978/8819/53918/55274/5764/5931/9282/9968/4017/51123/90390/22882/4609/23137/9314/26147/10629/10413/80312/81603/9412/8091/6926/64426/84678/2308/3981/3621/56339/84312/10001/23168/25942/9274/79918/6774/6662/6760/1000/182/8202/655/140467/6597/51586/6598/3976"	63
"GO:0014823"	"BP"	"GO:0014823"	"response to activity"	"30/4529"	"70/18614"	0.000497160537641309	0.0122366256467731	0.00963843800944453	"57190/5563/2730/183/6262/51719/5290/3033/5562/5019/654/7124/2729/6648/3569/285/3297/210/114789/6935/54407/23371/1284/3091/4313/8140/1535/3690/284207/498"	30
"GO:0051881"	"BP"	"GO:0051881"	"regulation of mitochondrial membrane potential"	"30/4529"	"70/18614"	0.000497160537641309	0.0122366256467731	0.00963843800944453	"84275/65018/2537/2730/10962/55022/11334/27068/1192/2729/8838/6648/5071/7415/572/219736/10935/664/120892/1634/23111/55012/207/4137/5831/596/83959/80025/79680/706"	30
"GO:0010718"	"BP"	"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"26/4529"	"58/18614"	0.000502585978630387	0.0123229478119145	0.00970643149568611	"3553/7048/51176/1601/2296/3569/4017/6386/5747/152007/7046/2022/4192/25805/6934/10979/7043/7041/1277/8313/6317/650/182/655/7040/7074"	26
"GO:0033059"	"BP"	"GO:0033059"	"cellular pigmentation"	"28/4529"	"64/18614"	0.000505820904600761	0.0123551083313889	0.00973176341171047	"23557/8934/5861/9839/129880/55686/130340/79083/84343/55330/63971/10981/1174/357/11234/4647/23682/26985/26258/4644/164/596/8943/9230/348/89781/162/25825"	28
"GO:0045296"	"MF"	"GO:0045296"	"cadherin binding"	"112/4684"	"333/18369"	0.00050957722093361	0.0281888853580092	0.0258933496952868	"1969/832/10726/5052/5586/1266/829/57530/6282/8407/50848/9588/5861/822/10190/22837/3655/4430/659/3417/9208/4735/2317/25978/90102/83939/151963/1739/118/10606/10611/1016/54505/1495/5917/8355/8357/1192/23607/51429/7430/4301/6624/28969/1956/222256/26136/800/57488/1968/3054/2316/7534/5339/51510/55833/301/153090/3309/26130/11187/64787/23075/55742/3939/392/6520/5331/10938/64837/10006/288/64072/9124/57698/9531/23085/8496/5025/8428/23348/55082/64403/29091/3895/1983/7082/9101/29766/302/9351/1012/23164/55379/2194/1453/1000/1005/10528/27131/682/1265/6455/9230/4854/58513/10848/5297/1399/4627/11135/10694"	112
"GO:0007030"	"BP"	"GO:0007030"	"Golgi organization"	"57/4529"	"157/18614"	0.000509815188095617	0.0123586896917971	0.00973458434627857	"23207/65243/50999/9554/55204/57198/8548/8674/23271/8934/30845/5861/9648/26003/23363/2804/339122/11235/2580/3064/53407/55300/64083/81555/57531/10282/5862/10565/157680/7534/6836/738/81876/79659/9712/10133/55361/143187/120892/400/26259/8874/84932/10419/5587/10972/9321/9950/9529/79895/400451/55666/1453/22878/54808/1785/11018"	57
"GO:0048754"	"BP"	"GO:0048754"	"branching morphogenesis of an epithelial tube"	"57/4529"	"157/18614"	0.000509815188095617	0.0123586896917971	0.00973458434627857	"56998/1969/1435/5087/183/5534/2736/3237/7048/7474/23129/1739/9353/51176/2247/1909/6423/2668/2297/2246/7124/4855/2737/367/4824/4609/5727/2022/3611/55366/4192/10413/8945/3845/7421/6926/4323/4776/6495/26585/5371/2294/2303/9955/9953/3975/3217/54903/6909/6662/80000/596/650/64412/655/3911/9620"	57
"GO:0005912"	"CC"	"GO:0005912"	"adherens junction"	"65/4724"	"185/19518"	0.000523468273994645	0.00591921817517021	0.00449292607639128	"8613/91624/1266/6282/8751/83872/114800/58538/659/2043/8994/9223/23150/1739/118/10611/27295/1016/1946/324/1495/2196/10211/5796/7430/4301/222256/7791/357/83604/57477/65267/64236/4067/6386/301/389813/11187/5818/55691/56288/11155/9124/10818/8825/1948/84962/64403/29091/10979/317762/7082/84978/29766/302/1012/3996/3909/1000/1005/182/23396/5817/4627/11135"	65
